"Phase","Correct","Population","Trial","id","Choice","sex","sex_phase","skip","Criterion","sum_count","drop","switch"
2,0,3,56,38,1,2,4,0,0,4,0,0
2,1,3,57,38,2,2,4,0,0,5,0,1
2,0,3,58,38,1,2,4,0,0,4,0,1
2,0,3,59,38,1,2,4,0,0,4,0,0
2,0,3,60,38,1,2,4,0,0,4,0,0
2,0,3,61,38,1,2,4,0,0,4,0,0
2,0,3,62,38,1,2,4,0,0,4,0,0
2,1,3,63,38,2,2,4,0,0,5,0,1
2,0,3,64,38,1,2,4,0,0,5,0,1
2,1,3,65,38,2,2,4,0,0,5,0,1
2,1,3,66,38,2,2,4,0,0,6,0,0
2,1,3,67,38,2,2,4,0,0,6,0,0
2,0,3,68,38,1,2,4,0,0,6,0,1
2,1,3,69,38,2,2,4,0,0,7,0,1
2,1,3,70,38,2,2,4,0,0,8,0,0
2,1,3,71,38,2,2,4,0,0,9,0,0
2,0,3,72,38,1,2,4,0,0,9,0,1
2,1,3,73,38,2,2,4,0,0,10,0,1
2,1,3,74,38,2,2,4,0,0,10,0,0
2,0,3,75,38,1,2,4,0,0,10,0,1
2,1,3,76,38,2,2,4,0,0,11,0,1
2,1,3,77,38,2,2,4,0,0,11,0,0
2,1,3,78,38,2,2,4,0,0,12,0,0
2,1,3,79,38,2,2,4,0,0,13,0,0
2,1,3,80,38,2,2,4,0,0,14,0,0
2,0,3,81,38,1,2,4,0,0,14,0,1
2,1,3,82,38,2,2,4,0,0,15,0,1
2,1,3,83,38,2,2,4,0,0,15,0,0
2,1,3,84,38,2,2,4,0,0,16,0,0
2,1,3,85,38,2,2,4,0,0,16,0,0
2,0,3,86,38,1,2,4,0,0,15,0,1
2,1,3,87,38,2,2,4,0,0,15,0,1
2,1,3,88,38,2,2,4,0,0,16,0,0
2,1,3,89,38,2,2,4,0,0,16,0,0
2,1,3,90,38,2,2,4,0,0,16,0,0
2,1,3,91,38,2,2,4,0,0,16,0,0
2,1,3,92,38,2,2,4,0,1,17,0,0
2,1,3,93,38,2,2,4,0,2,17,1,0
1,1,3,1,39,1,2,3,0,0,0,0,0
1,0,3,2,39,2,2,3,0,0,0,0,1
1,1,3,3,39,1,2,3,0,0,0,0,1
1,0,3,4,39,2,2,3,0,0,0,0,1
1,1,3,5,39,1,2,3,0,0,0,0,1
1,1,3,6,39,1,2,3,0,0,0,0,0
1,0,3,7,39,2,2,3,0,0,0,0,1
1,1,3,8,39,1,2,3,0,0,0,0,1
1,0,3,9,39,2,2,3,0,0,0,0,1
1,0,3,10,39,2,2,3,0,0,0,0,0
1,1,3,11,39,1,2,3,0,0,0,0,1
1,0,3,12,39,2,2,3,0,0,0,0,1
1,1,3,13,39,1,2,3,0,0,0,0,1
1,1,3,14,39,1,2,3,0,0,0,0,0
1,0,3,15,39,2,2,3,0,0,0,0,1
1,1,3,16,39,1,2,3,0,0,0,0,1
1,1,3,17,39,1,2,3,0,0,10,0,0
1,1,3,18,39,1,2,3,0,0,11,0,0
1,0,3,19,39,2,2,3,0,0,11,0,1
1,1,3,20,39,1,2,3,0,0,12,0,1
1,1,3,21,39,1,2,3,0,0,12,0,0
1,1,3,22,39,1,2,3,0,0,13,0,0
1,1,3,23,39,1,2,3,0,0,13,0,0
1,1,3,24,39,1,2,3,0,0,14,0,0
1,1,3,25,39,1,2,3,0,0,14,0,0
1,1,3,26,39,1,2,3,0,0,14,0,0
1,1,3,27,39,1,2,3,0,0,15,0,0
1,1,3,28,39,1,2,3,0,0,15,0,0
1,0,3,29,39,2,2,3,0,0,15,0,1
1,1,3,30,39,1,2,3,0,0,16,0,1
1,1,3,31,39,1,2,3,0,0,16,0,0
1,1,3,32,39,1,2,3,0,1,17,0,0
1,1,3,33,39,1,2,3,0,2,17,0,0
1,1,3,34,39,1,2,3,0,2,17,0,0
1,1,3,35,39,1,2,3,0,2,18,0,0
1,1,3,36,39,1,2,3,0,2,18,0,0
2,1,3,1,39,2,2,4,0,0,0,0,0
2,0,3,2,39,1,2,4,0,0,0,0,1
2,0,3,3,39,1,2,4,0,0,0,0,0
2,1,3,4,39,2,2,4,0,0,0,0,1
2,1,3,5,39,2,2,4,0,0,0,0,0
2,0,3,6,39,1,2,4,0,0,0,0,1
2,0,3,7,39,1,2,4,0,0,0,0,0
2,1,3,8,39,2,2,4,0,0,0,0,1
2,0,3,9,39,1,2,4,0,0,0,0,1
2,0,3,10,39,1,2,4,0,0,0,0,0
2,0,3,11,39,1,2,4,0,0,0,0,0
2,0,3,12,39,1,2,4,0,0,0,0,0
2,1,3,13,39,2,2,4,0,0,0,0,1
2,1,3,14,39,2,2,4,0,0,0,0,0
2,0,3,15,39,1,2,4,0,0,0,0,1
2,1,3,16,39,2,2,4,0,0,0,0,1
2,0,3,17,39,1,2,4,0,0,7,0,1
2,1,3,18,39,2,2,4,0,0,8,0,1
2,0,3,19,39,1,2,4,0,0,8,0,1
2,1,3,20,39,2,2,4,0,0,9,0,1
2,1,3,21,39,2,2,4,0,0,9,0,0
2,0,3,22,39,1,2,4,0,0,9,0,1
2,1,3,23,39,2,2,4,0,0,10,0,1
2,0,3,24,39,1,2,4,0,0,9,0,1
2,1,3,25,39,2,2,4,0,0,9,0,1
2,1,3,26,39,2,2,4,0,0,10,0,0
2,0,3,27,39,1,2,4,0,0,10,0,1
2,0,3,28,39,1,2,4,0,0,9,0,0
2,0,3,29,39,1,2,4,0,0,9,0,0
2,0,3,30,39,1,2,4,0,0,9,0,0
2,1,3,31,39,2,2,4,0,0,10,0,1
2,1,3,32,39,2,2,4,0,0,11,0,0
2,1,3,33,39,2,2,4,0,0,11,0,0
2,0,3,34,39,1,2,4,0,0,10,0,1
2,1,3,35,39,2,2,4,0,0,11,0,1
2,0,3,36,39,1,2,4,0,0,10,0,1
2,1,3,37,39,2,2,4,0,0,11,0,1
2,0,3,38,39,1,2,4,0,0,10,0,1
2,0,3,39,39,1,2,4,0,0,10,0,0
2,1,3,40,39,2,2,4,0,0,10,0,1
2,1,3,41,39,2,2,4,0,0,10,0,0
2,1,3,42,39,2,2,4,0,0,11,0,0
2,0,3,43,39,1,2,4,0,0,10,0,1
2,1,3,44,39,2,2,4,0,0,11,0,1
2,0,3,45,39,1,2,4,0,0,10,0,1
2,0,3,46,39,1,2,4,0,0,9,0,0
2,1,3,47,39,2,2,4,0,0,10,0,1
2,1,3,48,39,2,2,4,0,0,11,0,0
2,1,3,49,39,2,2,4,0,0,12,0,0
2,1,3,50,39,2,2,4,0,0,13,0,0
2,0,3,51,39,1,2,4,0,0,12,0,1
2,1,3,52,39,2,2,4,0,0,12,0,1
2,1,3,53,39,2,2,4,0,0,12,0,0
2,1,3,54,39,2,2,4,0,0,13,0,0
2,1,3,55,39,2,2,4,0,0,13,0,0
2,1,3,56,39,2,2,4,0,0,14,0,0
2,1,3,57,39,2,2,4,0,0,14,0,0
2,1,3,58,39,2,2,4,0,0,15,0,0
2,1,3,59,39,2,2,4,0,0,16,0,0
2,1,3,60,39,2,2,4,0,0,16,0,0
2,1,3,61,39,2,2,4,0,0,16,0,0
2,1,3,62,39,2,2,4,0,0,16,0,0
2,0,3,63,39,1,2,4,0,0,16,0,1
2,1,3,64,39,2,2,4,0,0,16,0,1
2,1,3,65,39,2,2,4,0,1,17,0,0
2,1,3,66,39,2,2,4,0,2,18,1,0
2,1,3,67,39,2,2,4,0,2,18,1,0
1,1,3,1,40,1,2,3,0,0,0,0,0
1,1,3,2,40,1,2,3,0,0,0,0,0
1,1,3,3,40,1,2,3,0,0,0,0,0
1,1,3,4,40,1,2,3,0,0,0,0,0
1,1,3,5,40,1,2,3,0,0,0,0,0
1,1,3,6,40,1,2,3,0,0,0,0,0
1,0,3,7,40,2,2,3,0,0,0,0,1
1,1,3,8,40,1,2,3,0,0,0,0,1
1,0,3,9,40,2,2,3,0,0,0,0,1
1,0,3,10,40,2,2,3,0,0,0,0,0
1,1,3,11,40,1,2,3,0,0,0,0,1
1,1,3,12,40,1,2,3,0,0,0,0,0
1,1,3,13,40,1,2,3,0,0,0,0,0
1,1,3,14,40,1,2,3,0,0,0,0,0
1,0,3,15,40,2,2,3,0,0,0,0,1
1,1,3,16,40,1,2,3,0,0,0,0,1
1,1,3,17,40,1,2,3,0,0,13,0,0
1,1,3,18,40,1,2,3,0,0,14,0,0
1,1,3,19,40,1,2,3,0,0,15,0,0
1,0,3,20,40,2,2,3,0,0,15,0,1
1,1,3,21,40,1,2,3,0,0,15,0,1
1,1,3,22,40,1,2,3,0,0,15,0,0
1,1,3,23,40,1,2,3,0,0,15,0,0
1,1,3,24,40,1,2,3,0,0,15,0,0
1,1,3,25,40,1,2,3,0,0,15,0,0
1,1,3,26,40,1,2,3,0,0,15,0,0
1,1,3,27,40,1,2,3,0,0,16,0,0
1,1,3,28,40,1,2,3,0,0,16,0,0
1,1,3,29,40,1,2,3,0,1,17,0,0
1,0,3,30,40,2,2,3,0,2,17,0,1
2,1,3,1,40,2,2,4,0,0,0,0,0
2,0,3,2,40,1,2,4,0,0,0,0,1
2,0,3,3,40,1,2,4,0,0,0,0,0
2,0,3,4,40,1,2,4,0,0,0,0,0
2,0,3,5,40,1,2,4,0,0,0,0,0
2,0,3,6,40,1,2,4,0,0,0,0,0
2,0,3,7,40,1,2,4,0,0,0,0,0
2,0,3,8,40,1,2,4,0,0,0,0,0
2,0,3,9,40,1,2,4,0,0,0,0,0
2,0,3,10,40,1,2,4,0,0,0,0,0
2,0,3,11,40,1,2,4,0,0,0,0,0
2,0,3,12,40,1,2,4,0,0,0,0,0
2,0,3,13,40,1,2,4,0,0,0,0,0
2,0,3,14,40,1,2,4,0,0,0,0,0
2,0,3,15,40,1,2,4,0,0,0,0,0
2,0,3,16,40,1,2,4,0,0,0,0,0
2,0,3,17,40,1,2,4,0,0,1,0,0
2,1,3,18,40,2,2,4,0,0,2,0,1
2,1,3,19,40,2,2,4,0,0,3,0,0
2,0,3,20,40,1,2,4,0,0,3,0,1
2,0,3,21,40,1,2,4,0,0,2,0,0
2,1,3,22,40,2,2,4,0,0,3,0,1
2,1,3,23,40,2,2,4,0,0,4,0,0
2,1,3,24,40,2,2,4,0,0,5,0,0
2,1,3,25,40,2,2,4,0,0,6,0,0
2,0,3,26,40,1,2,4,0,0,6,0,1
2,0,3,27,40,1,2,4,0,0,6,0,0
2,0,3,28,40,1,2,4,0,0,6,0,0
2,0,3,29,40,1,2,4,0,0,6,0,0
2,1,3,30,40,2,2,4,0,0,7,0,1
2,1,3,31,40,2,2,4,0,0,8,0,0
2,0,3,32,40,1,2,4,0,0,8,0,1
2,0,3,33,40,1,2,4,0,0,8,0,0
2,1,3,34,40,2,2,4,0,0,9,0,1
2,1,3,35,40,2,2,4,0,0,10,0,0
2,0,3,36,40,1,2,4,0,0,10,0,1
2,1,3,37,40,2,2,4,0,0,11,0,1
2,0,3,38,40,1,2,4,0,0,10,0,1
2,1,3,39,40,2,2,4,0,0,10,0,1
2,0,3,40,40,1,2,4,0,0,10,0,1
2,0,3,41,40,1,2,4,0,0,10,0,0
2,1,3,42,40,2,2,4,0,0,10,0,1
2,1,3,43,40,2,2,4,0,0,10,0,0
2,1,3,44,40,2,2,4,0,0,10,0,0
2,1,3,45,40,2,2,4,0,0,10,0,0
2,0,3,46,40,1,2,4,0,0,10,0,1
2,1,3,47,40,2,2,4,0,0,11,0,1
2,1,3,48,40,2,2,4,0,0,12,0,0
2,0,3,49,40,1,2,4,0,0,12,0,1
2,1,3,50,40,2,2,4,0,0,12,0,1
2,1,3,51,40,2,2,4,0,0,12,0,0
2,1,3,52,40,2,2,4,0,0,13,0,0
2,1,3,53,40,2,2,4,0,0,14,0,0
2,1,3,54,40,2,2,4,0,0,14,0,0
2,1,3,55,40,2,2,4,0,0,14,0,0
2,1,3,56,40,2,2,4,0,0,15,0,0
2,1,3,57,40,2,2,4,0,0,15,0,0
2,1,3,58,40,2,2,4,0,0,16,0,0
2,1,3,59,40,2,2,4,0,0,16,0,0
2,1,3,60,40,2,2,4,0,1,17,0,0
2,1,3,61,40,2,2,4,0,2,18,1,0
2,1,3,62,40,2,2,4,0,2,18,1,0
2,1,3,63,40,2,2,4,0,2,18,1,0
2,1,3,64,40,2,2,4,0,2,18,1,0
2,1,3,65,40,2,2,4,0,2,18,1,0
2,1,3,66,40,2,2,4,0,2,19,1,0
2,1,3,67,40,2,2,4,0,2,19,1,0
2,1,3,68,40,2,2,4,0,2,19,1,0
2,1,3,69,40,2,2,4,0,2,20,1,0
2,1,3,70,40,2,2,4,0,2,20,1,0
1,0,3,1,41,2,2,3,0,0,0,0,0
1,0,3,2,41,2,2,3,0,0,0,0,0
1,0,3,3,41,2,2,3,0,0,0,0,0
1,0,3,4,41,2,2,3,0,0,0,0,0
1,0,3,5,41,2,2,3,0,0,0,0,0
1,0,3,6,41,2,2,3,0,0,0,0,0
1,1,3,7,41,1,2,3,0,0,0,0,1
1,0,3,8,41,2,2,3,0,0,0,0,1
1,0,3,9,41,2,2,3,0,0,0,0,0
1,1,3,10,41,1,2,3,0,0,0,0,1
1,0,3,11,41,2,2,3,0,0,0,0,1
1,1,3,12,41,1,2,3,0,0,0,0,1
1,0,3,13,41,2,2,3,0,0,0,0,1
1,0,3,14,41,2,2,3,0,0,0,0,0
1,1,3,15,41,1,2,3,0,0,0,0,1
1,1,3,16,41,1,2,3,0,0,0,0,0
1,0,3,17,41,2,2,3,0,0,5,0,1
1,1,3,18,41,1,2,3,0,0,6,0,1
1,0,3,19,41,2,2,3,0,0,6,0,1
1,0,3,20,41,2,2,3,0,0,6,0,0
1,0,3,21,41,2,2,3,0,0,6,0,0
1,1,3,22,41,1,2,3,0,0,7,0,1
1,0,3,23,41,2,2,3,0,0,7,0,1
1,1,3,24,41,1,2,3,0,0,8,0,1
1,1,3,25,41,1,2,3,0,0,9,0,0
1,1,3,26,41,1,2,3,0,0,10,0,0
1,0,3,27,41,2,2,3,0,0,9,0,1
1,1,3,28,41,1,2,3,0,0,10,0,1
1,0,3,29,41,2,2,3,0,0,10,0,1
1,1,3,30,41,1,2,3,0,0,10,0,1
1,1,3,31,41,1,2,3,0,0,11,0,0
1,1,3,32,41,1,2,3,0,0,11,0,0
1,0,3,33,41,2,2,3,0,0,11,0,1
1,1,3,34,41,1,2,3,0,0,12,0,1
1,1,3,35,41,1,2,3,0,0,12,0,0
1,1,3,36,41,1,2,3,0,0,12,0,0
1,1,3,37,41,1,2,3,0,0,13,0,0
1,1,3,38,41,1,2,3,0,0,13,0,0
1,1,3,39,41,1,2,3,0,0,14,0,0
1,1,3,40,41,1,2,3,0,0,15,0,0
1,1,3,41,41,1,2,3,0,0,16,0,0
1,1,3,42,41,1,2,3,0,0,16,0,0
1,1,3,43,41,1,2,3,0,1,17,0,0
1,1,3,44,41,1,2,3,0,2,17,0,0
1,1,3,45,41,1,2,3,0,2,17,0,0
1,1,3,46,41,1,2,3,0,2,17,0,0
1,1,3,47,41,1,2,3,0,2,18,0,0
2,0,3,1,41,1,2,4,0,0,0,0,0
2,0,3,2,41,1,2,4,0,0,0,0,0
2,0,3,3,41,1,2,4,0,0,0,0,0
2,0,3,4,41,1,2,4,0,0,0,0,0
2,0,3,5,41,1,2,4,0,0,0,0,0
2,0,3,6,41,1,2,4,0,0,0,0,0
2,0,3,7,41,1,2,4,0,0,0,0,0
2,0,3,8,41,1,2,4,0,0,0,0,0
2,0,3,9,41,1,2,4,0,0,0,0,0
2,1,3,10,41,2,2,4,0,0,0,0,1
2,0,3,11,41,1,2,4,0,0,0,0,1
2,0,3,12,41,1,2,4,0,0,0,0,0
2,1,3,13,41,2,2,4,0,0,0,0,1
2,0,3,14,41,1,2,4,0,0,0,0,1
2,0,3,15,41,1,2,4,0,0,0,0,0
2,0,3,16,41,1,2,4,0,0,0,0,0
2,0,3,17,41,1,2,4,0,0,2,0,0
2,1,3,18,41,2,2,4,0,0,3,0,1
2,0,3,19,41,1,2,4,0,0,3,0,1
2,1,3,20,41,2,2,4,0,0,4,0,1
2,1,3,21,41,2,2,4,0,0,5,0,0
2,0,3,22,41,1,2,4,0,0,5,0,1
2,1,3,23,41,2,2,4,0,0,6,0,1
2,0,3,24,41,1,2,4,0,0,6,0,1
2,0,3,25,41,1,2,4,0,0,6,0,0
2,1,3,26,41,2,2,4,0,0,7,0,1
2,1,3,27,41,2,2,4,0,0,8,0,0
2,1,3,28,41,2,2,4,0,0,9,0,0
2,1,3,29,41,2,2,4,0,0,10,0,0
2,0,3,30,41,1,2,4,0,0,9,0,1
2,0,3,31,41,1,2,4,0,0,9,0,0
2,1,3,32,41,2,2,4,0,0,10,0,1
2,0,3,33,41,1,2,4,0,0,9,0,1
2,0,3,34,41,1,2,4,0,0,9,0,0
2,1,3,35,41,2,2,4,0,0,10,0,1
2,0,3,36,41,1,2,4,0,0,10,0,1
2,1,3,37,41,2,2,4,0,0,11,0,1
2,1,3,38,41,2,2,4,0,0,11,0,0
2,0,3,39,41,1,2,4,0,0,11,0,1
2,0,3,40,41,1,2,4,0,0,10,0,0
2,1,3,41,41,2,2,4,0,0,10,0,1
2,0,3,42,41,1,2,4,0,0,10,0,1
2,0,3,43,41,1,2,4,0,0,9,0,0
2,1,3,44,41,2,2,4,0,0,10,0,1
2,0,3,45,41,1,2,4,0,0,10,0,1
2,0,3,46,41,1,2,4,0,0,9,0,0
2,1,3,47,41,2,2,4,0,0,9,0,1
2,0,3,48,41,1,2,4,0,0,8,0,1
2,0,3,49,41,1,2,4,0,0,7,0,0
2,1,3,50,41,2,2,4,0,0,8,0,1
2,1,3,51,41,2,2,4,0,0,9,0,0
2,0,3,52,41,1,2,4,0,0,8,0,1
2,1,3,53,41,2,2,4,0,0,9,0,1
2,1,3,54,41,2,2,4,0,0,10,0,0
2,0,3,55,41,1,2,4,0,0,9,0,1
2,0,3,56,41,1,2,4,0,0,9,0,0
2,1,3,57,41,2,2,4,0,0,9,0,1
2,1,3,58,41,2,2,4,0,0,9,0,0
2,1,3,59,41,2,2,4,0,0,10,0,0
2,1,3,60,41,2,2,4,0,0,11,0,0
2,0,3,61,41,1,2,4,0,0,10,0,1
2,1,3,62,41,2,2,4,0,0,11,0,1
2,0,3,63,41,1,2,4,0,0,11,0,1
2,1,3,64,41,2,2,4,0,0,11,0,1
2,1,3,65,41,2,2,4,0,0,12,0,0
2,1,3,66,41,2,2,4,0,0,13,0,0
2,1,3,67,41,2,2,4,0,0,13,0,0
2,1,3,68,41,2,2,4,0,0,14,0,0
2,1,3,69,41,2,2,4,0,0,15,0,0
2,1,3,70,41,2,2,4,0,0,15,0,0
2,1,3,71,41,2,2,4,0,0,15,0,0
2,1,3,72,41,2,2,4,0,0,16,0,0
2,1,3,73,41,2,2,4,0,0,16,0,0
2,1,3,74,41,2,2,4,0,0,16,0,0
2,1,3,75,41,2,2,4,0,1,17,0,0
2,1,3,76,41,2,2,4,0,2,18,1,0
1,1,3,1,42,1,2,3,0,0,0,0,0
1,1,3,2,42,1,2,3,0,0,0,0,0
1,0,3,3,42,2,2,3,0,0,0,0,1
1,1,3,4,42,1,2,3,0,0,0,0,1
1,0,3,5,42,2,2,3,0,0,0,0,1
1,1,3,6,42,1,2,3,0,0,0,0,1
1,0,3,7,42,2,2,3,0,0,0,0,1
1,1,3,8,42,1,2,3,0,0,0,0,1
1,1,3,9,42,1,2,3,0,0,0,0,0
1,1,3,10,42,1,2,3,0,0,0,0,0
1,1,3,11,42,1,2,3,0,0,0,0,0
1,0,3,12,42,2,2,3,0,0,0,0,1
1,1,3,13,42,1,2,3,0,0,0,0,1
1,0,3,14,42,2,2,3,0,0,0,0,1
1,1,3,15,42,1,2,3,0,0,0,0,1
1,1,3,16,42,1,2,3,0,0,0,0,0
1,1,3,17,42,1,2,3,0,0,12,0,0
1,0,3,18,42,2,2,3,0,0,12,0,1
1,1,3,19,42,1,2,3,0,0,13,0,1
1,1,3,20,42,1,2,3,0,0,14,0,0
1,1,3,21,42,1,2,3,0,0,14,0,0
1,1,3,22,42,1,2,3,0,0,14,0,0
1,1,3,23,42,1,2,3,0,0,15,0,0
1,0,3,24,42,2,2,3,0,0,14,0,1
1,1,3,25,42,1,2,3,0,0,15,0,1
1,1,3,26,42,1,2,3,0,0,15,0,0
1,1,3,27,42,1,2,3,0,0,16,0,0
1,0,3,28,42,2,2,3,0,0,15,0,1
1,1,3,29,42,1,2,3,0,0,15,0,1
1,1,3,30,42,1,2,3,0,0,15,0,0
1,1,3,31,42,1,2,3,0,0,15,0,0
1,1,3,32,42,1,2,3,0,0,16,0,0
1,1,3,33,42,1,2,3,0,0,16,0,0
1,1,3,34,42,1,2,3,0,1,17,0,0
1,0,3,35,42,2,2,3,0,2,16,0,1
1,1,3,36,42,1,2,3,0,2,16,0,1
1,1,3,37,42,1,2,3,0,2,16,0,0
1,1,3,38,42,1,2,3,0,2,17,0,0
2,0,3,1,42,1,2,4,0,0,0,0,0
2,0,3,2,42,1,2,4,0,0,0,0,0
2,0,3,3,42,1,2,4,0,0,0,0,0
2,0,3,4,42,1,2,4,0,0,0,0,0
2,0,3,5,42,1,2,4,0,0,0,0,0
2,0,3,6,42,1,2,4,0,0,0,0,0
2,0,3,7,42,1,2,4,0,0,0,0,0
2,1,3,8,42,2,2,4,0,0,0,0,1
2,1,3,9,42,2,2,4,0,0,0,0,0
2,1,3,10,42,2,2,4,0,0,0,0,0
2,0,3,11,42,1,2,4,0,0,0,0,1
2,1,3,12,42,2,2,4,0,0,0,0,1
2,1,3,13,42,2,2,4,0,0,0,0,0
2,0,3,14,42,1,2,4,0,0,0,0,1
2,0,3,15,42,1,2,4,0,0,0,0,0
2,1,3,16,42,2,2,4,0,0,0,0,1
2,0,3,17,42,1,2,4,0,0,6,0,1
2,0,3,18,42,1,2,4,0,0,6,0,0
2,0,3,19,42,1,2,4,0,0,6,0,0
2,1,3,20,42,2,2,4,0,0,7,0,1
2,1,3,21,42,2,2,4,0,0,8,0,0
2,0,3,22,42,1,2,4,0,0,8,0,1
2,0,3,23,42,1,2,4,0,0,8,0,0
2,1,3,24,42,2,2,4,0,0,9,0,1
2,0,3,25,42,1,2,4,0,0,9,0,1
2,0,3,26,42,1,2,4,0,0,9,0,0
2,1,3,27,42,2,2,4,0,0,10,0,1
2,0,3,28,42,1,2,4,0,0,9,0,1
2,0,3,29,42,1,2,4,0,0,8,0,0
2,0,3,30,42,1,2,4,0,0,7,0,0
2,0,3,31,42,1,2,4,0,0,7,0,0
2,1,3,32,42,2,2,4,0,0,7,0,1
2,0,3,33,42,1,2,4,0,0,6,0,1
2,0,3,34,42,1,2,4,0,0,6,0,0
2,1,3,35,42,2,2,4,0,0,7,0,1
2,0,3,36,42,1,2,4,0,0,6,0,1
2,0,3,37,42,1,2,4,0,0,6,0,0
2,1,3,38,42,2,2,4,0,0,7,0,1
2,0,3,39,42,1,2,4,0,0,7,0,1
2,0,3,40,42,1,2,4,0,0,6,0,0
2,1,3,41,42,2,2,4,0,0,6,0,1
2,0,3,42,42,1,2,4,0,0,6,0,1
2,0,3,43,42,1,2,4,0,0,6,0,0
2,1,3,44,42,2,2,4,0,0,6,0,1
2,0,3,45,42,1,2,4,0,0,6,0,1
2,0,3,46,42,1,2,4,0,0,6,0,0
2,1,3,47,42,2,2,4,0,0,6,0,1
2,0,3,48,42,1,2,4,0,0,6,0,1
2,1,3,49,42,2,2,4,0,0,7,0,1
2,0,3,50,42,1,2,4,0,0,7,0,1
2,0,3,51,42,1,2,4,0,0,7,0,0
2,1,3,52,42,2,2,4,0,0,7,0,1
2,0,3,53,42,1,2,4,0,0,7,0,1
2,0,3,54,42,1,2,4,0,0,7,0,0
2,1,3,55,42,2,2,4,0,0,7,0,1
2,0,3,56,42,1,2,4,0,0,7,0,1
2,0,3,57,42,1,2,4,0,0,7,0,0
2,1,3,58,42,2,2,4,0,0,7,0,1
2,0,3,59,42,1,2,4,0,0,7,0,1
2,1,3,60,42,2,2,4,0,0,8,0,1
2,0,3,61,42,1,2,4,0,0,7,0,1
2,1,3,62,42,2,2,4,0,0,8,0,1
2,1,3,63,42,2,2,4,0,0,9,0,0
2,1,3,64,42,2,2,4,0,0,9,0,0
2,0,3,65,42,1,2,4,0,0,9,0,1
2,1,3,66,42,2,2,4,0,0,10,0,1
2,1,3,67,42,2,2,4,0,0,10,0,0
2,1,3,68,42,2,2,4,0,0,11,0,0
2,1,3,69,42,2,2,4,0,0,11,0,0
2,1,3,70,42,2,2,4,0,0,12,0,0
2,1,3,71,42,2,2,4,0,0,13,0,0
2,1,3,72,42,2,2,4,0,0,13,0,0
2,1,3,73,42,2,2,4,0,0,14,0,0
2,1,3,74,42,2,2,4,0,0,15,0,0
2,1,3,75,42,2,2,4,0,0,15,0,0
2,1,3,76,42,2,2,4,0,0,16,0,0
2,1,3,77,42,2,2,4,0,1,17,0,0
2,1,3,78,42,2,2,4,0,2,17,1,0
2,1,3,79,42,2,2,4,0,2,18,1,0
1,0,3,1,43,2,1,1,0,0,0,0,0
1,0,3,2,43,2,1,1,0,0,0,0,0
1,0,3,3,43,2,1,1,0,0,0,0,0
1,0,3,4,43,2,1,1,0,0,0,0,0
1,0,3,5,43,2,1,1,0,0,0,0,0
1,1,3,6,43,1,1,1,0,0,0,0,1
1,1,3,7,43,1,1,1,0,0,0,0,0
1,1,3,8,43,1,1,1,0,0,0,0,0
1,1,3,9,43,1,1,1,0,0,0,0,0
1,0,3,10,43,2,1,1,0,0,0,0,1
1,1,3,11,43,1,1,1,0,0,0,0,1
1,0,3,12,43,2,1,1,0,0,0,0,1
1,0,3,13,43,2,1,1,0,0,0,0,0
1,1,3,14,43,1,1,1,0,0,0,0,1
1,1,3,15,43,1,1,1,0,0,0,0,0
1,0,3,16,43,2,1,1,0,0,0,0,1
1,0,3,17,43,2,1,1,0,0,7,0,0
1,0,3,18,43,2,1,1,0,0,7,0,0
1,1,3,19,43,1,1,1,0,0,8,0,1
1,0,3,20,43,2,1,1,0,0,8,0,1
1,1,3,21,43,1,1,1,0,0,9,0,1
1,1,3,22,43,1,1,1,0,0,10,0,0
1,0,3,23,43,2,1,1,0,0,10,0,1
1,0,3,24,43,2,1,1,0,0,10,0,0
1,1,3,25,43,1,1,1,0,0,11,0,1
1,0,3,26,43,2,1,1,0,0,10,0,1
1,1,3,27,43,1,1,1,0,0,10,0,1
1,1,3,28,43,1,1,1,0,0,10,0,0
1,0,3,29,43,2,1,1,0,0,9,0,1
1,0,3,30,43,2,1,1,0,0,9,0,0
1,1,3,31,43,1,1,1,0,0,9,0,1
1,1,3,32,43,1,1,1,0,0,10,0,0
1,1,3,33,43,1,1,1,0,0,11,0,0
1,1,3,34,43,1,1,1,0,0,11,0,0
1,1,3,35,43,1,1,1,0,0,11,0,0
1,1,3,36,43,1,1,1,0,0,12,0,0
1,1,3,37,43,1,1,1,0,0,13,0,0
1,0,3,38,43,2,1,1,0,0,13,0,1
1,1,3,39,43,1,1,1,0,0,13,0,1
1,1,3,40,43,1,1,1,0,0,14,0,0
1,0,3,41,43,2,1,1,0,0,13,0,1
1,1,3,42,43,1,1,1,0,0,13,0,1
1,1,3,43,43,1,1,1,0,0,14,0,0
1,0,3,44,43,2,1,1,0,0,14,0,1
1,1,3,45,43,1,1,1,0,0,14,0,1
1,1,3,46,43,1,1,1,0,0,15,0,0
1,0,3,47,43,2,1,1,0,0,14,0,1
1,1,3,48,43,1,1,1,0,0,14,0,1
1,1,3,49,43,1,1,1,0,0,15,0,0
1,1,3,50,43,1,1,1,0,0,16,0,0
1,1,3,51,43,1,1,1,0,0,16,0,0
1,1,3,52,43,1,1,1,0,0,16,0,0
1,1,3,53,43,1,1,1,0,0,16,0,0
1,1,3,54,43,1,1,1,0,0,16,0,0
1,1,3,55,43,1,1,1,0,0,16,0,0
